Date,Open,High,Low,Close,Adj Close,Volume
2017-11-06,23534,23575,23521,23548,23548,325190000
2017-11-07,23574,23602,23484,23557,23557,285080000
2017-11-08,23543,23575,23511,23563,23563,264670000
2017-11-09,23492,23517,23310,23462,23462,305440000
2017-11-10,23433,23452,23393,23422,23422,351280000
2017-11-13,23367,23462,23343,23440,23440,491260000
2017-11-14,23388,23414,23272,23409,23409,561330000
2017-11-15,23335,23345,23243,23271,23271,404300000
2017-11-16,23365,23492,23365,23458,23458,402020000
2017-11-17,23434,23434,23356,23358,23358,386000000
2017-11-20,23371,23457,23361,23430,23430,315330000
2017-11-21,23500,23618,23500,23591,23591,329650000
2017-11-22,23597,23606,23508,23526,23526,268760000
2017-11-24,23553,23599,23552,23558,23558,118610000
2017-11-27,23553,23639,23545,23581,23581,296320000
2017-11-28,23625,23850,23617,23837,23837,319240000
2017-11-29,23883,23960,23873,23941,23941,401410000
2017-11-30,24014,24328,24014,24272,24272,488200000
2017-12-01,24305,24322,23922,24232,24232,417910000
2017-12-04,24424,24534,24288,24290,24290,424250000
2017-12-05,24335,24350,24155,24181,24181,371190000
2017-12-06,24172,24229,24134,24141,24141,312720000
2017-12-07,24117,24263,24101,24211,24211,319060000
2017-12-08,24263,24330,24226,24329,24329,293590000
2017-12-11,24338,24390,24315,24386,24386,300580000
2017-12-12,24453,24553,24444,24505,24505,342220000
2017-12-13,24525,24666,24518,24585,24585,325280000
2017-12-14,24631,24672,24509,24509,24509,314780000
2017-12-15,24586,24689,24584,24652,24652,635740000
2017-12-18,24740,24876,24740,24792,24792,354880000
2017-12-19,24834,24850,24716,24755,24755,335330000
2017-12-20,24838,24852,24697,24727,24727,341790000
2017-12-21,24778,24851,24766,24782,24782,339530000
2017-12-22,24764,24784,24718,24754,24754,255140000
2017-12-26,24716,24778,24708,24746,24746,208290000
2017-12-27,24767,24790,24732,24774,24774,225890000
2017-12-28,24807,24839,24797,24838,24838,200960000
2017-12-29,24850,24872,24719,24719,24719,270760000
2018-01-02,24809,24864,24742,24824,24824,341130000
2018-01-03,24850,24942,24826,24923,24923,456790000
2018-01-04,24965,25106,24963,25075,25075,403280000
2018-01-05,25115,25300,25112,25296,25296,358020000
2018-01-08,25308,25312,25235,25283,25283,341390000
2018-01-09,25312,25440,25308,25386,25386,333490000
2018-01-10,25348,25405,25257,25369,25369,341470000
2018-01-11,25399,25575,25396,25575,25575,346830000
2018-01-12,25638,25810,25633,25803,25803,376390000
2018-01-16,25988,26086,25703,25793,25793,606520000
2018-01-17,25911,26130,25865,26116,26116,522720000
2018-01-18,26150,26153,25947,26018,26018,492780000
2018-01-19,25987,26072,25943,26072,26072,585000000
2018-01-22,26025,26215,25975,26215,26215,431200000
2018-01-23,26215,26246,26144,26211,26211,433490000
2018-01-24,26282,26393,26107,26252,26252,518790000
2018-01-25,26313,26458,26260,26393,26393,401390000
2018-01-26,26467,26617,26425,26617,26617,477780000
2018-01-29,26584,26609,26435,26439,26439,421000000
2018-01-30,26198,26257,26028,26077,26077,448330000
2018-01-31,26268,26338,26051,26149,26149,479130000
2018-02-01,26083,26307,26014,26187,26187,410620000
2018-02-02,26062,26062,25491,25521,25521,522880000
2018-02-05,25338,25521,23924,24346,24346,714450000
2018-02-06,24085,24946,23779,24913,24913,823940000
2018-02-07,24893,25294,24785,24893,24893,504620000
2018-02-08,24902,24904,23849,23860,23860,657500000
2018-02-09,23993,24382,23360,24191,24191,735030000
2018-02-12,24338,24765,24290,24601,24601,496610000
2018-02-13,24540,24706,24421,24640,24640,374410000
2018-02-14,24536,24926,24490,24893,24893,431160000
2018-02-15,25048,25204,24809,25200,25200,416780000
2018-02-16,25166,25432,25149,25219,25219,406730000
2018-02-20,25125,25179,24884,24965,24965,421510000
2018-02-21,24988,25268,24793,24798,24798,456070000
2018-02-22,24855,25157,24855,24962,24962,378900000
2018-02-23,25051,25314,25029,25310,25310,335420000
2018-02-26,25403,25733,25399,25709,25709,473360000
2018-02-27,25736,25800,25408,25410,25410,438390000
2018-02-28,25485,25576,25022,25029,25029,451870000
2018-03-01,25024,25185,24443,24609,24609,506280000
2018-03-02,24395,24592,24218,24538,24538,437130000
2018-03-05,24471,24961,24387,24875,24875,383910000
2018-03-06,24966,24995,24708,24884,24884,331770000
2018-03-07,24758,24850,24535,24801,24801,394070000
2018-03-08,24853,24950,24703,24895,24895,327300000
2018-03-09,25005,25336,25005,25336,25336,371570000
2018-03-12,25372,25449,25152,25179,25179,362580000
2018-03-13,25258,25376,24948,25007,25007,447880000
2018-03-14,25087,25130,24669,24758,24758,356830000
2018-03-15,24837,25054,24753,24874,24874,316310000
2018-03-16,24877,25031,24857,24947,24947,654240000
2018-03-19,24894,24894,24453,24611,24611,377990000
2018-03-20,24651,24804,24651,24727,24727,342510000
2018-03-21,24723,24978,24655,24682,24682,343230000
2018-03-22,24526,24526,23939,23958,23958,439280000
2018-03-23,23995,24108,23509,23533,23533,482550000
2018-03-26,23826,24232,23741,24203,24203,479540000
2018-03-27,24277,24446,23709,23858,23858,524480000
2018-03-28,23883,24092,23729,23848,23848,530040000
2018-03-29,23949,24314,23928,24103,24103,463550000
2018-04-02,24077,24124,23345,23644,23644,509820000
2018-04-03,23698,24044,23664,24033,24033,394130000
2018-04-04,23654,24309,23523,24264,24264,388540000
2018-04-05,24314,24622,24314,24505,24505,347790000
2018-04-06,24374,24434,23738,23933,23933,395990000
2018-04-09,24038,24373,23955,23979,23979,380790000
2018-04-10,24199,24511,24199,24408,24408,368590000
2018-04-11,24274,24367,24151,24189,24189,286360000
2018-04-12,24303,24592,24303,24483,24483,336130000
2018-04-13,24583,24646,24244,24360,24360,331890000
2018-04-16,24483,24675,24480,24573,24573,305070000
2018-04-17,24682,24859,24682,24787,24787,342410000
2018-04-18,24821,24833,24721,24748,24748,302030000
2018-04-19,24711,24762,24557,24665,24665,381110000
2018-04-20,24657,24678,24375,24463,24463,537770000
2018-04-23,24488,24537,24329,24449,24449,351030000
2018-04-24,24580,24580,23829,24024,24024,468180000
2018-04-25,24070,24146,23823,24084,24084,437100000
2018-04-26,24129,24402,24129,24322,24322,390360000
2018-04-27,24342,24359,24194,24311,24311,392810000
2018-04-30,24410,24498,24163,24163,24163,416650000
2018-05-01,24117,24117,23808,24099,24099,380070000
2018-05-02,24098,24186,23886,23925,23925,385350000
2018-05-03,23836,23996,23531,23930,23930,389240000
2018-05-04,23865,24333,23779,24263,24263,329480000
2018-05-07,24318,24479,24263,24357,24357,307670000
2018-05-08,24341,24412,24198,24360,24360,344940000
2018-05-09,24399,24586,24324,24543,24543,361580000
2018-05-10,24592,24795,24576,24740,24740,304210000
2018-05-11,24759,24869,24718,24831,24831,274150000
2018-05-14,24879,24994,24863,24899,24899,282860000
2018-05-15,24810,24810,24629,24706,24706,301900000
2018-05-16,24722,24801,24673,24769,24769,280810000
2018-05-17,24752,24839,24639,24714,24714,314650000
2018-05-18,24708,24775,24665,24715,24715,269700000
2018-05-21,24883,25086,24883,25013,25013,308920000
2018-05-22,25048,25065,24812,24834,24834,288200000
2018-05-23,24758,24889,24667,24887,24887,399610000
2018-05-24,24877,24877,24606,24812,24812,347050000
2018-05-25,24781,24824,24688,24753,24753,257210000
2018-05-29,24607,24635,24248,24361,24361,395810000
2018-05-30,24468,24714,24459,24668,24668,324870000
2018-05-31,24621,24621,24352,24416,24416,429740000
2018-06-01,24542,24674,24542,24635,24635,315710000
2018-06-04,24728,24859,24722,24814,24814,340400000
2018-06-05,24820,24839,24711,24800,24800,306340000
2018-06-06,24854,25146,24854,25146,25146,316090000
2018-06-07,25192,25326,25164,25241,25241,357680000
2018-06-08,25209,25326,25166,25317,25317,317510000
2018-06-11,25337,25403,25290,25322,25322,276740000
2018-06-12,25347,25364,25247,25321,25321,265750000
2018-06-13,25329,25362,25191,25201,25201,329700000
2018-06-14,25255,25333,25139,25175,25175,341170000
2018-06-15,25117,25131,24894,25090,25090,659370000
2018-06-18,24944,25003,24826,24987,24987,337070000
2018-06-19,24764,24764,24568,24700,24700,376380000
2018-06-20,24771,24805,24628,24658,24658,359520000
2018-06-21,24639,24639,24407,24462,24462,349570000
2018-06-22,24527,24663,24527,24581,24581,473970000
2018-06-25,24464,24464,24084,24253,24253,439130000
2018-06-26,24282,24384,24241,24283,24283,301130000
2018-06-27,24303,24569,24116,24118,24118,313790000
2018-06-28,24064,24308,23997,24216,24216,305020000
2018-06-29,24324,24510,24270,24271,24271,329070000
2018-07-02,24162,24319,24078,24307,24307,244110000
2018-07-03,24359,24445,24151,24175,24175,160960000
2018-07-05,24286,24373,24177,24357,24357,237670000
2018-07-06,24352,24520,24281,24456,24456,219450000
2018-07-09,24519,24797,24518,24777,24777,240580000
2018-07-10,24807,24945,24807,24920,24920,235040000
2018-07-11,24789,24815,24664,24700,24700,237370000
2018-07-12,24803,24940,24803,24925,24925,233150000
2018-07-13,24926,25043,24890,25019,25019,255520000
2018-07-16,25026,25072,24980,25064,25064,231270000
2018-07-17,25034,25155,24990,25120,25120,250450000
2018-07-18,25134,25215,25101,25199,25199,252870000
2018-07-19,25139,25154,25053,25065,25065,285760000
2018-07-20,25041,25124,24986,25058,25058,274080000
2018-07-23,25037,25081,24983,25044,25044,228820000
2018-07-24,25092,25287,25092,25242,25242,274940000
2018-07-25,25184,25433,25114,25414,25414,273670000
2018-07-26,25469,25587,25463,25527,25527,297530000
2018-07-27,25521,25580,25370,25451,25451,329680000
2018-07-30,25439,25500,25287,25307,25307,296880000
2018-07-31,25345,25491,25345,25415,25415,348700000
2018-08-01,25462,25489,25278,25334,25334,315880000
2018-08-02,25256,25360,25120,25326,25326,307700000
2018-08-03,25360,25468,25325,25463,25463,239020000
2018-08-06,25437,25540,25381,25502,25502,238990000
2018-08-07,25552,25693,25552,25629,25629,239910000
2018-08-08,25616,25634,25557,25584,25584,217770000
2018-08-09,25590,25613,25493,25509,25509,214970000
2018-08-10,25401,25401,25223,25313,25313,234480000
2018-08-13,25327,25381,25154,25188,25188,219990000
2018-08-14,25216,25340,25202,25300,25300,219210000
2018-08-15,25235,25235,24966,25162,25162,295810000
2018-08-16,25295,25607,25295,25559,25559,342430000
2018-08-17,25551,25728,25522,25669,25669,284160000
2018-08-20,25728,25790,25716,25759,25759,248570000
2018-08-21,25787,25889,25785,25822,25822,241620000
2018-08-22,25825,25836,25722,25734,25734,200480000
2018-08-23,25715,25763,25608,25657,25657,213270000
2018-08-24,25689,25826,25689,25790,25790,200330000
2018-08-27,25883,26068,25883,26050,26050,220510000
2018-08-28,26093,26122,26038,26064,26064,211470000
2018-08-29,26083,26168,26035,26125,26125,214960000
2018-08-30,26099,26104,25935,25987,25987,240440000
2018-08-31,25965,26029,25880,25965,25965,273440000
2018-09-04,25916,25972,25806,25952,25952,254600000
2018-09-05,25920,26011,25871,25975,25975,289210000
2018-09-06,25973,26074,25881,25996,25996,262380000
2018-09-07,25951,26003,25818,25917,25917,281350000
2018-09-10,25992,26040,25854,25857,25857,252170000
2018-09-11,25841,26020,25754,25971,25971,265960000
2018-09-12,25989,26146,25929,25999,25999,282770000
2018-09-13,26084,26192,26067,26146,26146,260800000
2018-09-14,26170,26211,26068,26155,26155,228640000
2018-09-17,26152,26184,26030,26062,26062,230230000
2018-09-18,26076,26317,26076,26247,26247,243000000
2018-09-19,26288,26464,26281,26406,26406,251330000
2018-09-20,26519,26697,26519,26657,26657,260480000
2018-09-21,26726,26769,26680,26744,26744,657620000
2018-09-24,26705,26710,26549,26562,26562,254850000
2018-09-25,26602,26635,26476,26492,26492,234110000
2018-09-26,26537,26606,26349,26385,26385,262620000
2018-09-27,26418,26557,26380,26440,26440,226350000
2018-09-28,26408,26516,26384,26458,26458,264030000
2018-10-01,26598,26738,26596,26651,26651,238320000
2018-10-02,26649,26825,26628,26774,26774,258290000
2018-10-03,26833,26952,26789,26828,26828,280130000
2018-10-04,26784,26794,26472,26627,26627,289600000
2018-10-05,26633,26676,26302,26447,26447,267100000
2018-10-08,26399,26529,26223,26487,26487,273020000
2018-10-09,26469,26540,26324,26431,26431,282560000
2018-10-10,26442,26488,25567,25599,25599,438200000
2018-10-11,25518,25684,24900,25053,25053,522880000
2018-10-12,25408,25468,25001,25340,25340,397510000
2018-10-15,25332,25482,25244,25251,25251,287320000
2018-10-16,25352,25818,25352,25798,25798,305800000
2018-10-17,25706,25810,25479,25707,25707,298210000
2018-10-18,25646,25691,25236,25379,25379,328020000
2018-10-19,25421,25609,25350,25444,25444,350810000
2018-10-22,25492,25561,25236,25317,25317,314940000
2018-10-23,25038,25308,24769,25191,25191,436430000
2018-10-24,25173,25306,24533,24583,24583,496400000
2018-10-25,24737,25104,24646,24985,24985,439670000
2018-10-26,24770,24916,24445,24688,24688,505310000
2018-10-29,24819,25041,24122,24443,24443,443850000
2018-10-30,24482,24907,24416,24875,24875,470050000
2018-10-31,25009,25337,25009,25116,25116,448930000
2018-11-01,25142,25396,25108,25381,25381,383970000
2018-11-02,25444,25579,25079,25271,25271,429480000
2018-11-05,25261,25507,25261,25462,25462,334740000
2018-11-06,25453,25652,25445,25635,25635,265450000
2018-11-07,25788,26200,25766,26180,26180,361780000
2018-11-08,26140,26278,26082,26191,26191,295650000
2018-11-09,26149,26161,25883,25989,25989,324450000
2018-11-12,25959,25967,25341,25387,25387,346910000
2018-11-13,25321,25511,25194,25286,25286,339690000
2018-11-14,25388,25501,24936,25081,25081,384240000
2018-11-15,25061,25355,24788,25289,25289,392750000
2018-11-16,25242,25510,25148,25413,25413,354460000
2018-11-19,25393,25393,24901,25017,25017,358090000
2018-11-20,24619,24707,24369,24466,24466,445920000
2018-11-21,24542,24670,24463,24465,24465,289370000
2018-11-23,24336,24409,24269,24286,24286,155940000
2018-11-26,24364,24673,24364,24640,24640,306280000
2018-11-27,24557,24751,24416,24749,24749,308250000
2018-11-28,24833,25369,24833,25366,25366,362160000
2018-11-29,25344,25479,25203,25339,25339,305110000
2018-11-30,25307,25550,25251,25538,25538,482250000
2018-12-03,25780,25980,25671,25826,25826,388480000
2018-12-04,25753,25773,25008,25027,25027,418900000
2018-12-06,24737,24951,24242,24948,24948,471690000
2018-12-07,24919,25096,24285,24389,24389,398230000
2018-12-10,24361,24501,23881,24423,24423,389690000
2018-12-11,24720,24791,24221,24370,24370,342960000
2018-12-12,24509,24828,24509,24527,24527,344330000
2018-12-13,24576,24741,24473,24597,24597,299970000
2018-12-14,24408,24431,24034,24101,24101,416940000
2018-12-17,23987,24088,23457,23593,23593,466740000
2018-12-18,23769,23928,23516,23676,23676,408070000
2018-12-19,23693,24057,23163,23324,23324,503550000
2018-12-20,23224,23282,22644,22860,22860,576700000
2018-12-21,22872,23255,22396,22445,22445,900510000
2018-12-24,22317,22340,21792,21792,21792,308420000
2018-12-26,21858,22879,21713,22878,22878,433080000
2018-12-27,22629,23139,22267,23139,23139,407940000
2018-12-28,23214,23382,22981,23062,23062,336510000
2018-12-31,23154,23333,23118,23327,23327,288830000
2019-01-02,23059,23413,22929,23346,23346,321570000
2019-01-03,23176,23176,22638,22686,22686,424240000
2019-01-04,22895,23519,22895,23433,23433,396020000
2019-01-07,23474,23688,23302,23531,23531,334200000
2019-01-08,23680,23865,23581,23787,23787,317420000
2019-01-09,23844,24085,23703,23879,23879,324570000
2019-01-10,23811,24015,23703,24002,24002,338150000
2019-01-11,23940,23996,23798,23996,23996,262650000
2019-01-14,23881,23965,23765,23910,23910,277560000
2019-01-15,23914,24099,23888,24066,24066,291570000
2019-01-16,24140,24289,24120,24207,24207,302830000
2019-01-17,24147,24474,24089,24370,24370,288590000
2019-01-18,24534,24750,24459,24706,24706,372970000
2019-01-22,24608,24608,24244,24404,24404,338480000
2019-01-23,24577,24701,24307,24576,24576,318600000
2019-01-24,24580,24626,24423,24553,24553,320170000
2019-01-25,24687,24860,24677,24737,24737,376890000
2019-01-28,24597,24597,24324,24528,24528,347170000
2019-01-29,24520,24675,24504,24580,24580,330870000
2019-01-30,24827,25110,24791,25015,25015,397330000
2019-01-31,24954,25050,24842,25000,25000,507350000
2019-02-01,25025,25193,24982,25064,25064,372090000
2019-02-04,25062,25240,24978,25239,25239,298540000
2019-02-05,25288,25427,25288,25412,25412,310650000
2019-02-06,25372,25439,25312,25390,25390,247590000
2019-02-07,25266,25314,25001,25170,25170,295460000
2019-02-08,25042,25106,24883,25106,25106,248210000
2019-02-11,25143,25197,25009,25053,25053,241700000
2019-02-12,25152,25459,25152,25426,25426,278110000
2019-02-13,25481,25626,25481,25543,25543,263330000
2019-02-14,25461,25559,25308,25439,25439,313010000
2019-02-15,25565,25884,25565,25883,25883,328530000
2019-02-19,25850,25961,25820,25891,25891,280620000
2019-02-20,25872,25986,25846,25954,25954,287880000
2019-02-21,25922,25939,25762,25851,25851,255710000
2019-02-22,25906,26053,25906,26032,26032,279760000
2019-02-25,26126,26241,26081,26092,26092,281600000
2019-02-26,26052,26155,25966,26058,26058,257850000
2019-02-27,25996,26040,25877,25985,25985,255380000
2019-02-28,25984,26029,25897,25916,25916,338520000
2019-03-01,26020,26144,25914,26026,26026,289890000
2019-03-04,26122,26156,25612,25820,25820,295510000
2019-03-05,25829,25877,25726,25807,25807,252260000
2019-03-06,25819,25838,25634,25673,25673,256250000
2019-03-07,25645,25645,25353,25473,25473,289140000
2019-03-08,25347,25466,25252,25450,25450,270500000
2019-03-11,25208,25662,25208,25651,25651,309790000
2019-03-12,25600,25675,25522,25555,25555,317730000
2019-03-13,25637,25776,25571,25703,25703,331410000
2019-03-14,25692,25753,25621,25710,25710,302790000
2019-03-15,25721,25928,25650,25849,25849,616910000
2019-03-18,25802,25925,25786,25914,25914,303170000
2019-03-19,25988,26110,25815,25887,25887,342250000
2019-03-20,25868,25930,25671,25746,25746,321980000
2019-03-21,25688,26010,25658,25963,25963,335250000
2019-03-22,25845,25877,25501,25502,25502,386510000
2019-03-25,25491,25603,25372,25517,25517,303120000
2019-03-26,25650,25796,25545,25658,25658,305110000
2019-03-27,25676,25758,25425,25626,25626,270340000
2019-03-28,25693,25743,25577,25717,25717,237170000
2019-03-29,25827,25949,25772,25929,25929,300620000
2019-04-01,26075,26281,26072,26258,26258,295570000
2019-04-02,26214,26221,26122,26179,26179,250940000
2019-04-03,26238,26282,26138,26218,26218,271980000
2019-04-04,26213,26399,26213,26385,26385,233040000
2019-04-05,26428,26488,26371,26425,26425,229550000
2019-04-08,26313,26345,26246,26341,26341,229380000
2019-04-09,26244,26246,26103,26151,26151,244410000
2019-04-10,26174,26209,26101,26157,26157,203130000
2019-04-11,26188,26230,26063,26143,26143,211680000
2019-04-12,26358,26437,26310,26412,26412,369910000
2019-04-15,26408,26425,26316,26385,26385,250620000
2019-04-16,26482,26531,26397,26453,26453,302340000
2019-04-17,26469,26501,26392,26450,26450,367780000
2019-04-18,26463,26602,26445,26560,26560,332850000
2019-04-22,26511,26553,26459,26511,26511,232570000
2019-04-23,26514,26696,26504,26656,26656,311690000
2019-04-24,26653,26681,26583,26597,26597,283370000
2019-04-25,26426,26536,26310,26462,26462,296730000
2019-04-26,26455,26544,26393,26543,26543,317290000
2019-04-29,26560,26603,26521,26554,26554,279450000
2019-04-30,26595,26614,26419,26593,26593,340320000
2019-05-01,26639,26689,26426,26430,26430,303850000
2019-05-02,26407,26455,26180,26308,26308,287610000
2019-05-03,26379,26535,26370,26505,26505,248900000
2019-05-06,26161,26476,26034,26438,26438,283020000
2019-05-07,26277,26277,25790,25965,25965,334960000
2019-05-08,25934,26118,25889,25967,25967,276420000
2019-05-09,25879,25885,25517,25828,25828,334760000
2019-05-10,25764,26019,25470,25942,25942,294580000
2019-05-13,25568,25568,25223,25325,25325,361240000
2019-05-14,25384,25689,25384,25532,25532,291570000
2019-05-15,25400,25725,25342,25648,25648,270720000
2019-05-16,25692,25958,25692,25863,25863,320960000
2019-05-17,25720,25949,25658,25764,25764,283760000
2019-05-20,25655,25752,25561,25680,25680,279560000
2019-05-21,25782,25898,25780,25877,25877,260870000
2019-05-22,25818,25878,25755,25777,25777,241760000
2019-05-23,25658,25658,25328,25490,25490,316940000
2019-05-24,25551,25671,25496,25586,25586,201370000
2019-05-28,25617,25718,25342,25348,25348,358980000
2019-05-29,25231,25231,24938,25126,25126,298930000
2019-05-30,25140,25219,25067,25170,25170,215240000
2019-05-31,25046,25046,24810,24815,24815,292230000
2019-06-03,24830,24935,24681,24820,24820,328240000
2019-06-04,24963,25344,24963,25332,25332,281690000
2019-06-05,25451,25545,25374,25540,25540,262660000
2019-06-06,25567,25800,25518,25721,25721,248070000
2019-06-07,25769,26073,25769,25984,25984,263010000
2019-06-10,26090,26211,26054,26063,26063,249280000
2019-06-11,26181,26249,25999,26049,26049,253490000
2019-06-12,26040,26082,25959,26005,26005,223690000
2019-06-13,26037,26147,25996,26107,26107,213400000
2019-06-14,26076,26162,25988,26090,26090,208020000
2019-06-17,26109,26166,26050,26113,26113,199500000
2019-06-18,26229,26527,26228,26466,26466,273490000
2019-06-19,26490,26570,26415,26504,26504,240950000
2019-06-20,26665,26799,26540,26753,26753,278170000
2019-06-21,26749,26907,26706,26719,26719,485560000
2019-06-24,26728,26807,26723,26728,26728,232390000
2019-06-25,26732,26752,26528,26548,26548,282160000
2019-06-26,26599,26660,26536,26537,26537,274340000
2019-06-27,26524,26607,26465,26527,26527,246930000
2019-06-28,26606,26638,26522,26600,26600,499350000
2019-07-01,26806,26891,26616,26717,26717,267670000
2019-07-02,26720,26788,26633,26787,26787,219270000
2019-07-03,26832,26966,26831,26966,26966,149840000
2019-07-05,26868,26951,26733,26922,26922,192170000
2019-07-08,26836,26839,26745,26806,26806,214290000
2019-07-09,26725,26808,26666,26783,26783,218330000
2019-07-10,26852,26983,26813,26860,26860,207990000
2019-07-11,26950,27088,26916,27088,27088,252300000
2019-07-12,27139,27334,27135,27332,27332,248390000
2019-07-15,27365,27365,27294,27359,27359,199730000
2019-07-16,27349,27399,27290,27336,27336,226000000
2019-07-17,27321,27343,27218,27220,27220,193930000
2019-07-18,27192,27267,27069,27223,27223,216070000
2019-07-19,27246,27343,27146,27154,27154,287690000
2019-07-22,27174,27228,27089,27172,27172,216310000
2019-07-23,27232,27369,27205,27349,27349,248850000
2019-07-24,27262,27291,27191,27270,27270,244320000
2019-07-25,27247,27298,27062,27141,27141,241420000
2019-07-26,27166,27214,27123,27192,27192,233650000
2019-07-29,27192,27276,27178,27221,27221,250850000
2019-07-30,27145,27224,27070,27198,27198,293250000
2019-07-31,27245,27282,26720,26864,26864,385150000
2019-08-01,26880,27176,26549,26583,26583,386320000
2019-08-02,26529,26570,26249,26485,26485,327640000
2019-08-05,26259,26259,25523,25718,25718,422240000
2019-08-06,25811,26039,25711,26030,26030,318160000
2019-08-07,25814,26073,25440,26007,26007,344790000
2019-08-08,26087,26384,26038,26378,26378,282530000
2019-08-09,26337,26413,26098,26287,26287,240260000
2019-08-12,26170,26179,25825,25896,25896,199390000
2019-08-13,25889,26427,25833,26280,26280,308900000
2019-08-14,26035,26035,25472,25479,25479,352250000
2019-08-15,25514,25640,25340,25579,25579,332600000
2019-08-16,25678,25930,25678,25886,25886,276210000
2019-08-19,26020,26222,26020,26136,26136,252640000
2019-08-20,26087,26160,25952,25962,25962,238100000
2019-08-21,26145,26268,26142,26203,26203,208790000
2019-08-22,26272,26389,26099,26252,26252,222810000
2019-08-23,26134,26320,25507,25629,25629,364260000
2019-08-26,25826,25941,25716,25899,25899,222780000
2019-08-27,26014,26054,25722,25778,25778,263530000
2019-08-28,25713,26042,25637,26036,26036,207070000
2019-08-29,26249,26409,26186,26362,26362,208650000
2019-08-30,26476,26515,26296,26403,26403,216160000
2019-09-03,26198,26198,25978,26118,26118,223210000
2019-09-04,26302,26362,26244,26355,26355,202710000
2019-09-05,26603,26836,26603,26728,26728,256670000
2019-09-06,26790,26861,26708,26797,26797,209700000
2019-09-09,26866,26901,26762,26836,26836,273120000
2019-09-10,26806,26909,26717,26909,26909,322340000
2019-09-11,26928,27137,26885,27137,27137,272590000
2019-09-12,27197,27307,27105,27182,27182,250010000
2019-09-13,27217,27278,27194,27220,27220,255260000
2019-09-16,27146,27173,27033,27077,27077,220620000
2019-09-17,27010,27111,26984,27111,27111,223580000
2019-09-18,27075,27162,26899,27147,27147,212860000
2019-09-19,27186,27272,27064,27095,27095,212360000
2019-09-20,27102,27195,26927,26935,26935,497640000
2019-09-23,26851,27011,26831,26950,26950,204240000
2019-09-24,27034,27080,26705,26808,26808,301750000
2019-09-25,26867,27017,26756,26971,26971,237220000
2019-09-26,27004,27015,26804,26891,26891,229180000
2019-09-27,26987,27013,26716,26820,26820,217780000
2019-09-30,26852,26999,26852,26917,26917,222680000
2019-10-01,26963,27046,26562,26573,26573,260110000
2019-10-02,26426,26438,25974,26079,26079,309640000
2019-10-03,26039,26205,25743,26201,26201,241610000
2019-10-04,26272,26591,26272,26574,26574,221310000
2019-10-07,26502,26656,26425,26478,26478,195200000
2019-10-08,26277,26422,26140,26164,26164,244590000
2019-10-09,26308,26424,26250,26346,26346,190060000
2019-10-10,26317,26603,26315,26497,26497,217680000
2019-10-11,26694,27014,26694,26817,26817,282080000
2019-10-14,26766,26874,26749,26787,26787,178620000
2019-10-15,26811,27120,26811,27025,27025,245510000
2019-10-16,26972,27058,26943,27002,27002,214660000
2019-10-17,27032,27112,26970,27026,27026,222540000
2019-10-18,27004,27018,26770,26770,26770,288970000
2019-10-21,26853,26853,26748,26828,26828,241030000
2019-10-22,26850,26947,26783,26788,26788,265510000
2019-10-23,26835,26897,26745,26834,26834,247680000
2019-10-24,26894,26932,26714,26806,26806,253590000
2019-10-25,26790,27015,26766,26958,26958,274610000
2019-10-28,27040,27168,27029,27091,27091,290770000
2019-10-29,27061,27166,27040,27071,27071,269610000
2019-10-30,27111,27204,27000,27187,27187,231750000
2019-10-31,27188,27188,26918,27046,27046,273830000
2019-11-01,27143,27347,27143,27347,27347,270870000
2019-11-04,27402,27518,27402,27462,27462,273030000
2019-11-05,27500,27560,27454,27493,27493,286350000
2019-11-06,27503,27526,27408,27493,27493,237910000
2019-11-07,27590,27775,27590,27675,27675,259020000
2019-11-08,27686,27695,27579,27681,27681,221440000
2019-11-11,27581,27714,27518,27691,27691,202350000
2019-11-12,27702,27771,27635,27691,27691,213670000
2019-11-13,27622,27806,27587,27784,27784,278390000
2019-11-14,27757,27801,27677,27782,27782,303970000
2019-11-15,27844,28005,27844,28005,28005,283720000
2019-11-18,27993,28041,27969,28036,28036,252320000
2019-11-19,28080,28090,27895,27934,27934,245890000
2019-11-20,27880,27897,27675,27821,27821,258140000
2019-11-21,27820,27828,27708,27766,27766,232020000
2019-11-22,27831,27898,27774,27876,27876,214780000
2019-11-25,27918,28069,27918,28066,28066,248420000
2019-11-26,28081,28146,28042,28122,28122,324050000
2019-11-27,28156,28175,28075,28164,28164,198210000
2019-11-29,28103,28120,28043,28051,28051,120630000
2019-12-02,28110,28110,27782,27783,27783,236610000
2019-12-03,27502,27525,27325,27503,27503,275350000
2019-12-04,27635,27727,27612,27650,27650,218200000
2019-12-05,27736,27745,27563,27678,27678,208600000
2019-12-06,27840,28036,27840,28015,28015,223310000
2019-12-09,27987,28010,27906,27910,27910,217000000
2019-12-10,27901,27949,27804,27882,27882,213250000
2019-12-11,27867,27926,27802,27911,27911,213510000
2019-12-12,27898,28225,27860,28132,28132,277740000
2019-12-13,28124,28291,28028,28135,28135,250660000
2019-12-16,28192,28337,28192,28236,28236,286770000
2019-12-17,28222,28329,28221,28267,28267,286770000
2019-12-18,28291,28323,28239,28239,28239,289890000
2019-12-19,28278,28381,28278,28377,28377,262570000
2019-12-20,28609,28609,28446,28455,28455,603780000
2019-12-23,28492,28582,28492,28552,28552,223530000
2019-12-24,28573,28577,28503,28515,28515,86150000
